Tweet,User - Location,User - Followers,Classificacao,Sentimento,Tweet_Ingles,Class_TextBlob
dossiê doria o passado sujo de um politiqueiro via,São Paulo/SP,1855,Neutro,2,dossier doria the dirty past of a politician via,Negativo
o que aconteceria se cada brasileiro que está tendo seus direitos constitucionais sendo violados pelas redes sociais começassem a usar o para denunciar o desrespeito 🤔,,327,Neutro,2,what would happen if every Brazilian who is having their constitutional rights violated by social media started using it to denounce disrespect 🤔,Positivo
para e as outras figuras execráveis desta corte maldita chamada predam todos retalhem quem critica os crimes de vocês mas antes disso peçam uma devassa da e em suas fortunas assalariados,Praia Grande - SP,1110,Neutro,2,"for and the other execrable figures of this accursed court called, prey on everyone who criticizes your crimes but before that ask for a debauchery of and on your wage earners",Negativo
rt eu moro em liberland n sei do que se trata esse perfil aí,garbel,372,Neutro,2,rt i live in liberland n know what this profile is about,Positivo
rt no estado do am o governador wilson lima agora nomeou uma secretária da saúde simone araujo de oliveira papaiz que responde a vários processos por dispensa de licitação seu marido tem negócios com o governo de joão doria,,417,Neutro,2,rt in the state of am governor wilson lima has now appointed a secretary of health simone araujo de oliveira papaiz who responds to various lawsuits for waiving bidding processes her husband does business with the government of joão doria,Neutro
rt o desvio aproximado de 500 milhões e o valor até agora recuperado por bloqueio na ordem de 68 milhões pra ver como os pilantras somem com o $ desviado e pior ainda de hospitais,Estados Unidos,1330,Neutro,2,rt the approximate deviation of 500 million and the value so far recovered by blockage in the order of 68 million to see how the crooks disappear with the $ deviated and even worse from hospitals,Negativo
rt quem mandou matar bolsonaro pergunta que não quer calar #opoha ministro,"São Paulo, Brasil 🇧🇷",419,Neutro,2,rt who told to kill bolsonaro asks that he doesn&#39;t want to shut up #opoha minister,Neutro
rt tem que prender quem tá blindando aquele governador de sp e depois prende ele também,,4,Neutro,2,rt has to arrest whoever is shielding that governor from sp and then arrest him too,Negativo
rt dória criminosos neste momento o corpo está no iml o dória precisa ser responsabilizado por isso #doriacriminoso,,320,Neutro,2,rt dória criminals right now the body is on the iml dória needs to be held responsible for this #doriacriminoso,Positivo
rt para e as outras figuras execráveis desta corte maldita chamada predam todos retalhem quem critica os crimes de vocês mas antes disso peçam uma devassa da e em suas fortunas assalariados,"Uberlândia, Brasil",37534,Neutro,2,rt to and the other execrable figures of this damned court called prey all to retaliate who criticizes your crimes but before that ask for a wanton of and in your wage earners,Negativo
rt acabei de ler que 77 amazonenses podem morrer simultâneamente por falta de oxigênio e a faz campanha para que o ar precioso da venezuela não chegue a esses nossos irmãos brasileiros por questões ideológicas é esse tipo de jornalismo perverso e cruel que pariu bolsonaro,,606,Neutro,2,rt i just read that 77 amazonenses can die simultaneously due to lack of oxygen and campaigning so that the precious air of venezuela does not reach our Brazilian brothers for ideological reasons is this type of perverse and cruel journalism that gave birth to bolsonaro,Negativo
rt,,81,Neutro,2,rt,Neutro
rt o prazo para solicitar o termo de opção pelo simples nacional termina no dia 29 deste mês saiba mais #receitafederal #servicos #simplesnacional #empresas,,56,Neutro,2,rt the deadline to request the option for the simple national ends on the 29th of this month learn more #receitafederal #servicos #simplesnacional #empresas,Positivo
rt o prazo para solicitar o termo de opção pelo simples nacional termina no dia 29 deste mês saiba mais #receitafederal #servicos #simplesnacional #empresas,"Salvador, Brazil",1174,Neutro,2,rt the deadline to request the option for the simple national ends on the 29th of this month learn more #receitafederal #servicos #simplesnacional #empresas,Positivo
rt o prazo para solicitar o termo de opção pelo simples nacional termina no dia 29 deste mês saiba mais #receitafederal #servicos #simplesnacional #empresas,Brasil,334,Neutro,2,rt the deadline to request the option for the simple national ends on the 29th of this month learn more #receitafederal #servicos #simplesnacional #empresas,Positivo
rt o prazo para solicitar o termo de opção pelo simples nacional termina no dia 29 deste mês saiba mais #receitafederal #servicos #simplesnacional #empresas,,547,Neutro,2,rt the deadline to request the option for the simple national ends on the 29th of this month learn more #receitafederal #servicos #simplesnacional #empresas,Positivo
rt o prazo para solicitar o termo de opção pelo simples nacional termina no dia 29 deste mês saiba mais #receitafederal #servicos #simplesnacional #empresas,Santo Angelo - RS,107,Neutro,2,rt the deadline to request the option for the simple national ends on the 29th of this month learn more #receitafederal #servicos #simplesnacional #empresas,Positivo
rt o prazo para solicitar o termo de opção pelo simples nacional termina no dia 29 deste mês saiba mais #receitafederal #servicos #simplesnacional #empresas,Brasil,644,Neutro,2,rt the deadline to request the option for the simple national ends on the 29th of this month learn more #receitafederal #servicos #simplesnacional #empresas,Positivo
será que o vai conseguir trazer escondido da a grana que ele desviou e ocultou em cuba,Brasil,746,Negativo,0,will he be able to bring hidden from the money he diverted and hid in a vat,Positivo
toda vez que quiser denunciar algo das redes sociais use receita federal analisa as informações de redes sociais,,327,Neutro,2,every time you want to report something on social media use the federal revenue department analyzes social media information,Positivo
leão tem q morder,"Rio de Janeiro, Brasil",406,Negativo,0,lion has to bite,Neutro
é muita grana alô cabe uma verificação nas contas dessa chorona hein,Brasil,2534,Negativo,0,it&#39;s a lot of money hello there is a check on the accounts of this crying huh,Negativo
tem que declarar po eu se tivesse declararia assim que comprar vou declarar pra não ter dor de cabeça com a,"Sao Paulo, Brazil",2149,Neutro,2,have to declare because if I had I would declare as soon as I buy I will declare not to have a headache with,Neutro
já pagou os impostos sonegados cidadão de bem esse está devendo uma bolada #impeachmentdebolsonarourgente,Brasil,398,Negativo,0,already paid the taxes evaded good citizen this is owing a hefty #impeachmentdebolsonarourgente,Positivo
nao pagou e nao vai pagar porq vc que ele chupa bola do bozo velho safado,"Goiânia, Brasil",92,Negativo,0,he didn’t pay and he won’t pay because he sucks the old bastard,Negativo
a esta acompanhando o movimento,Brasil,51662,Negativo,0,is following the movement,Neutro
■· a·qual motivo o pres no palácio do deposita expectativas nas ações do dep e ver b·qual razão não emite certificado físico cnart de não ocorrência ano/ref2020 c·por que a bloqueia atendimento ao proponente,"New York, NY",13,Negativo,0,■ · a · what reason the pres in the palace of the deposits expectations in the actions of the dep and see b · what reason does not issue cnart physical certificate of non-occurrence year / ref2020 c · why it blocks the service to the applicant,Neutro
não dá para gerar o das preciso trabalhar vamos,Brazil,177,Negativo,0,I can&#39;t generate the das I need to work,Neutro
simples nacional com problemas ta na hora de arrumar essa joça,Brazil,177,Negativo,0,simple national with problems ta time to fix this thing,Neutro
estamos sem conseguir calcular/gerar as guias dos nossos cliente o portal está com algum problema e hoje são 18/01/2021 faltam apenas 2 dias para vencer a competência 12/2020,"Feira de Santana-Bahia,Brasil",292,Negativo,0,"we are unable to calculate / generate the guides for our clients, the portal has a problem and today it is 1/18/2021, there are only 2 days left to win the 12/2020 competency",Positivo
um empresário mei pode entrar contra o governo por ter o cpf no cartão cnpj conforme a ldpd,,183,Negativo,0,a mei businessman can go against the government for having the cpf on the cnpj card according to the ldpd,Neutro
gente vamos cobrar esta ação até que os seus responsáveis criem vergonha na cara a rf me enche o saco todos os anos para reapresentar documentos sem qq razão e estes putos,Caxambu MG,226,Negativo,0,people we will charge this action until those responsible create shame in the face rf pisses me off every year to resubmit documents without any reason and these kids,Positivo
e o capital de giro cadê o bndes,,117,Neutro,2,and working capital where&#39;s the bndes,Neutro
parabéns,,8,Positivo,1,congratulations,Neutro
então vai ter solução já há centenas de reclamações nas ouvidorias da rfb das é arrecadação caso não saibam serve para pagar o salario de vocês também esse inferno esta dando erro desde o inicio da semana passada pretendem resolver,Brasil,532,Negativo,0,"so there will be a solution for there are already hundreds of complaints at the rfb&#39;s ombudsman&#39;s office, if you don&#39;t know, it serves to pay your salary too this hell is giving an error since the beginning of last week intend to resolve",Neutro
o portal do simples nacional a parte de emissão do das que vence dia 20/01 vai ficar fora do ar até que dia desde a semana retrasada esta ruim da semana passada para cá um caos parou de vez podem resolver por favor,Brasil,532,Negativo,0,"the portal of the simple national broadcasting part of the one that expires on 01/20 will be off the air until that day since the week before last this bad last week, here a chaos stopped once and for all you can solve it please",Negativo
ha dias é essa mensagem que quem tenta emitir o das do simples nacional que vence amanha recebe e todos voces fingem estar tudo normal isso faz parte dos planos do para acabar com o simples nacional pq isso pode ser tudo menos normal,Brasil,532,Negativo,0,days ago is this message that anyone who tries to send the simple national that wins tomorrow receives and all of you pretend to be all normal this is part of the plans to end the simple national because this can be anything but normal,Positivo
parabéns,São José dos Campos - SP,550,Positivo,1,congratulations,Neutro
quando é que vocês vão investigar os mais de 100 000 cpfs protegidos pelo inclusive os dos próprios ministros,,488,Negativo,0,when are you going to investigate the more than 100 000 cpfs protected by including those of the ministers themselves,Positivo
tem que criar uma linha de comunicação rápida assim entre o cliente e a aduaneira dos aeroportos pois a receita federal aduaneira aprende as importação e o cliente não tem uma linha de comunicação tendo que recorrer aos jefs ou trf,,40,Negativo,0,you have to create a fast line of communication between the customer and the airport customs because the federal customs revenue learns the imports and the customer does not have a line of communication having to resort to jefs or trf,Positivo
primeiro foram os cidadãos agora o ministério da saúde e o presidente está nação não está orfã de suas instituições de justiça está erva daninha precisa ser cortada antes que suas raízes fiquem incontroláveis,,345,Negativo,0,first it was the citizens now the ministry of health and the president this nation is not orphaned by its justice institutions this weed needs to be cut before its roots become uncontrollable,Positivo
