Tweet,User - Location,User - Followers,Classificacao,Sentimento
"Se a Ford abandonará Brasil,os brasileiros deveriam boicotar os seus produtos.E o governo deveria exigir desses espertalhões a devolução dos R$20 bilhões em impostos que foram dispensados de pagar desde 1999,segundo a Receita Federal. Vão embora porque queriam mais. C Humberto https://t.co/vekdO1pvXg",Divinópolis,7655,Negativo,0
Se algum dia eu tiver qualquer vínculo com a receita federal saiba que isso aqui é: meme https://t.co/jaEEgOA1yt,,227,Neutro,2
"STJ: Desobediência a ordem de parada emanada de analista tributário da receita federal, em atividade de fiscalização e rotineira na Aduana da Ponte Internacional da Amizade, tipifica a conduta prevista no art. 330 do CP

(AgRg no REsp 1867993/PR, DJe 19/05/2020)",,368,Neutro,2
"TODO BOICOTE A FORD
Se a Ford abandonará o Brasil, os brasileiros deveriam boicotar os seus produtos. E o governo deveria exigir desses espertalhões a devolução dos R$20 bilhões em impostos q foram dispensados d pagar desde 1999, segundo a Receita Federal. Vão embora pq queriam + https://t.co/l3osnLbZSI","Recife, Brazil",2645,Negativo,0
Um cara idêntico ao policial que me atendeu na receita federal do aeroporto visualizou meu story...... será q era ele,MG,924,Neutro,2
"Um dos vídeos mais perturbadores pra mim é aquele que o doguinho come o biscoito,tira um da gaveta e põe na mesa pra fingir que não comeu pro dono
Aquilo pra mim é um humano fugindo da receita federal",Belo Horizonte,171,Neutro,2
"Verba de ressarcimento e deputado galo

Em 22 meses, foram pagos um total de R$ 343 mil à empresa, cujo capital social é de R$ 100 mil, de acordo com informações da Receita Federal. e a dona é a ex-esposa

🤡🤡🤡🤡🤡🤡🤡",cvel,187,Neutro,2
"Você precisa fazer a #DIRF2021? Bom, se você pagou a partir de R$ 1903,99 ao seu trabalhador doméstico, pelo menos uma vez, em 2020, precisa declarar à Receita Federal. Para cumprir esta obrigação, conte com a gente! Ligue ☎️ 21. 2223-0444. #empregadodoméstico https://t.co/sdLQ4BlPgS",,23,Neutro,2
vou te denunciar pra receita federal https://t.co/PoieVPS4gu,,142,Neutro,2
Wyllo Marques Ferreira Júnior é novo Delegado da Receita Federal em Natal/RN https://t.co/A1ro5GHAMR,Caicó - Rio Grande do Norte,11113,Neutro,2
" 
estadão aponta q a abin produziu dois relatórios em q detalha o funcionamento de suposta organização criminosa na receita federal que, segundo a defesa de flávio, teriam feito uma devassa nos dados fiscais do senador continua",Campinas SP,7380,Negativo,0
"          #impostoeroubo ksksksks entre o roubo da  e o roubo dos bandidos das comunidades prefiro os bandidos, pelo menos e mais bem aplicado","Maricá, Brasil",26,Negativo,0
"   nenhuma instituição do 3° setor paga, nenhuma, nem umbanda, ong, católica e nem nada dessa categoria se as testemunhas de jeová pagam, é pq se qualificaram errados perante a receita federal não é algo exclusivo da igreja evangélica",,51,Negativo,0
"  calma irmão! teus  contrabando da china vão chegar mas a china manda de navio 45 dias e a receita federal inspeciona  30 dias o correio só entrega culpe o jogo, não o jogador","Gravataí, Brasil",50,Negativo,0
"  e acho que faz todo o sentido, mano tem idiossincrasia que só no no serviço público brasileiro é possível existir pqp pior que perdem receitas com essas idiotices",Belém,24,Negativo,0
"  e agora tem o acordão bolsonaristas, petistas e centrão juntos pra livrar a cara dos corruptos aras na pgr, kassio reforçando o time dos passa pano no stf pf, coaf e receita federal aparelhados e controlados 
não vai dar em nada","São Paulo, Brasil",32,Negativo,0
  então tu pode dar voz de prisão ao fiscal da receita que te desacatou com essa taxação ilegal?,Araucária - PR,13,Negativo,0
"  espero q tenha sido pequenas quantias de $ pq, caso contrário, vc pode cair na malha da receita federal pix ñ tem garantia de sigilo, podem vasculhar, qdo quiserem, as suas movimentações o governo acredita q a arrecadação de impostos sobre movimentações financeiras duplicará",Brasil,2532,Negativo,0
"  eu espero que dê certo pra ti, aqui tbm tava com muita coisa atolada, foda que 0 suporte e resposta da receita","Campo Grande, MS",239,Negativo,0
"  fodase a pf e a receita federal, pagar um dos impostos mais altos do mundo e nao ter nada em troca é oportunismo e parasitismo a pf é parasita",Manaus/Amazonas,633,Negativo,0
"  isso os relatórios dizem que há uma organização criminosa dentro da receita federal
bem no estilo acuseos do que você faz, chameos do que você é",,56,Negativo,0
"  minas vou tentar amanha fzr isso pq ta foda, vários processos atrasados por isso e nem previsão de voltar a normalidade, valeu irmão",,1062,Negativo,0
  não sou assim! se alguma coisa me atrapalha eu primeiro tento mudar essa coisa depois se eu não conseguir eu contorno ela só para mostrar que é inútil!,Lua,7419,Negativo,0
"  nem stf, nem a receita federal, nem o tre, nem ngn o pobre compra um corsinha e não declara pra ver muito estranho esse aumento de patrimônio não chamar atenção de ninguém","São Paulo, Brazil",1702,Negativo,0
"  poderia mandar a receita federal rever uma portaria que passa por cima do projeto lei que diz que é isento de tributação importações de us$100, e independente de ser de pessoa jurídica para física, que é ignorada pela receita com uma portaria ridícula

",,497,Negativo,0
  receita federal não fiscaliza nem ministros do stf e muito menos quem dá proteção para elesos generais do alto comando,Brazil,3091,Negativo,0
"  são 'poderosos' coisa nenhuma! poderosos deveriam ser os otários dos pagadores de impostos, controlados pela receita federal/cpf trabalhamos décadas p/sustentar uma porrada d/mordomias d/513+81 quase todos, bandidos brasileiro se assemelha ao cão vira lata!","Rio de Janeiro, Brasil",8138,Negativo,0
"  sobre fortunas, vc sabia que a maior renda percapta do brasil, é em brasília, 72 mil reais a média em uma daquelas asas, onde residem, o auto escalão do funcionalismo vc sabia que o congresso nacional, anistiou a cobrança da receita federal, sobre grandes devedores de impostos",Porto Alegre - RS,45,Negativo,0
  triste vc fazeruma pergunta e ficar a espera absurdo,,235,Negativo,0
" 93 dias, mas demorou para ser entregue pq a receita federal segurou ela por uns dias","São Paulo, Brazil",14388,Negativo,0
" a decisão sobre as tarifas de importação cabe ao governo federal

mas, em se tratando do governo bolsonaro ao se reduzir receita devese apontar onde será compensado 

isso foi feito?

os caras são muito incompetentes",Belo Horizonte,760,Negativo,0
" a justificativa dada foi ridícula
 diminuição da receita federal 
 aumento de crimes na sociedade
é inacreditável uma decisão dessas simplesmente um nojo 🤮",,194,Negativo,0
 a receita federal não serve pra porra nenhuma é mais fácil pra qq miliciano de subúrbio sacar que tem parada errada nesses enriquecimentos suspeitos do que a bosta da rf,Brasil - Rio de Janeiro,44,Negativo,0
" a receita federal precisa ir atrás desse casal, máquinas caras e  recebem auxílio emergencial? 🤔",,994,Negativo,0
" amigo , se a pf o mpf e a receita federal agir com independência iram prender esses falsos bispos e pastores infiltrados na política e no atual governo, está claro que bancaram o bolsonaro na campanha com caixa 1,2,3 e por aí vai",,3,Neutro,2
" associação criminosa? o país só se atrasa com esse moralismo sem moral, preferem quebrar empresas, uma hora boa d crise pra cobrar quem deve ao país ficam nessa? esses bolsonaros devem uma globo, havan record todos eles, receita federal com viés político q é associação criminosa",,438,Negativo,0
" bom, bastaria ele colocar a pf e a receita federal pra trabalhar e derrubaria metade dos urubus
tem uma dezena de coisas que ele poderia fazer",,859,Negativo,0
" como é possível que faço uma compra internacional por um valor menor ao que fala a lei n°1804/80 art 2 e vocês cobram imposto sobre isso, seu trabalho já é bem lento e aparte de tudo gostam de roubar as pessoas péssimo serviço","Sao Paulo, Brasil",280,Negativo,0
 como já dito o interesse por trás é da receita federal para controlar seus gastos,,11,Negativo,0
 como pode vocês serem insanos destas maneira ,,2,Negativo,0
" duro, desempregado, cartinha da receita federal chegando todos os dias, luz e água cortadas, dispensa vazia e crianças chorando com fome, quem faz sexo?",,637,Negativo,0
" e lá se vai a receita federal fazer o papel de jagunço pra esse imbecil e criminoso que governa o país
mais uma instituição jogada no lixo
parabéns presidente! 😒👏🏻👏🏻👏🏻👏🏻",United Arab Emirates,21,Negativo,0
" é sério que vocês vão ignorar o núcleo da história, que são os relatórios sobre a receita federal produzidos pela abin? vocês ganham dinheiro para defender o governo? 
porque só sendo pago para fingir não ver fatos tão questionáveis","RJ, Brasil",89,Negativo,0
" é trágico, nossa receita com o governo federal foi afetada drasticamente, o milhões que ganhávamos não ganhamos mais estamos desesperados #forabolsonaro kkkkk","Belo Horizonte, Brasil",12,Negativo,0
" eu odeio a #globolixo , mas odeio mais a receita federal",,205,Negativo,0
" faço um desafio a receita federal, realizar uma auditoria em todos os clubes de futebol, série  a é b, será que vamos encontrar outros cruzeiros?? tudo é muito estranho, por que quem paga a conta é o clube, o paraná clube é o exemplo vivo, de gigante virou um nanico",República de Curitiba 🇧🇷,175,Negativo,0
 grave? grave é ter funcionários da receita federal que pegam dados sigilosos e vendem pra imprensa,,81,Negativo,0
" importei algumas vezes sem receita, inclusive tds passaram pela anvisa e dps chegou mas da última vez ñ chegou nem na anvisa, foi descartado na receita federal 😒",Hell's Dreams,321,Negativo,0
 já passou da hora de a receita federal investigar a fortuna desse camarada!!,,15,Negativo,0
" kkkkkkkkkkkkkkkkk tá pior q receita federal, nada passa sem $$",,2156,Negativo,0
" mas não conseguiram detectar roubo dos políticos ladrões, principalmente do lula, seus filhos e dos altas autoridades do judiciário já, nós os mortais experimenta mandar uma declaração faltando r$ 0,01 o sistema é bruto",,275,Negativo,0
" mas posso falar ? a comunicação do me e da receita federal é um lixo, eu já reclamei para eles diversas vezes a própria  página no facebook é uma 💩","São Paulo, Brasil",291,Negativo,0
" não falta não  estadão aponta que a abin produziu dois relatórios em que detalha o funcionamento de suposta organização criminosa na receita federal que, segundo a defesa de flávio, teriam feito uma devassa nos dados fiscais do senador

",Campinas SP,7380,Negativo,0
" o frete tá incluso sim, tem só uma taxa de 15 reais da receita federal q vou pagar por fora, e torcer pra n prender na alfândega, falaram que é difícil de acontecer mas",ela/dela ~ 20,641,Negativo,0
" o problema dos correios é os produtos importados, porque é frete pelo brasil quem faz normalmente é a própria empresa a pior parte é a receita federal barrar tudo e nem sequer avisar a empresa que exporta e nem ao importador, o que dificulta a relação com os correios etc",Mozão @sosiadegege ❤️,776,Negativo,0
" o site da receita é péssimo!dois dias para conseguir o número do recibo do ir2020 não tenho código de acesso e não consigo falar em nenhum dos supostos canais não há data para agendamento em nenhum dos locais de atendimento se nervoso matasse, estaria morta!",,11,Negativo,0
" oi  , torrar dinheiro público tá liberado, né?
a gente sabe isso ocorre faz tempo, mas assim tão escancarado?
e o dinheiro dado ao centrão, vocês fingem que não veem? e quem o recebe, a  não pensa em investigar? vcs têm medo de melindrar o “patrão”?",Salve-se quem puder,712,Negativo,0
 oi receita gostaria de tirar uma dúvida com vocês um bebê está em risco de morte pela falta de um medicamento que já foi comprado e só espera a autorização do radar pra ser enviado pro brasil mas vocês até hoje não deram essa autorização como faz?,Ouro Preto - MG,520,Negativo,0
 ola! enviei uma encomenda com pequenos presentinhos para alegrar minha mãe q está doente e em isolamento desde o início da covid e a encomenda está retida ficaria eternamente grata se vcs pudessem liberar até o natal a encomenda foi enviada no dia 11 de outubro ch110017595us,,62,Negativo,0
" perguntar não ofende afinal, ainda continua como pj pra pagar menos imposto de renda e enfrentar a receita federal?",,2009,Negativo,0
" preciso de ajuda com o redesim! não estou conseguindo gerar dbe a aba que fica do lado esquerdo da tela não aparece! já tentei em 4 diferentes máquinas, em 3 navegadores todos atualizados e com três provedores de internet diferentes! por favor, me ajudem!","Campo Grande, MS",240,Negativo,0
" que ódio!!! eu tô contatando a loja faz tempo aqui e eles falaram que tá complicado, porque fica preso na receita federal porque os correiros não entram em contato com a empresa que exporta ai a gente que passa raiva né",Mozão @sosiadegege ❤️,776,Negativo,0
" quem precisa se manifestar contra o stf é a receita federal, essa sim, sabe todas as transações cinistras dessa corja togada","Recife, Brasil",724,Negativo,0
 quem vai prender a receita federal?,"N Federal Hwy, Boca Raton",53,Negativo,0
" quero abrir minha micro empresamas o site so da erro, e a receita aqui em campinas não funciona,,como resolver?",,248,Negativo,0
 sim e a receita federal taxa kkkkk de mal a pior ,,292,Negativo,0
 sim e a receita federal taxa kkkkk de mal a pior ,,300,Negativo,0
" teriam sido trocados com pouca repercussão em processo interno na rfb [receita federal]
dá nojo 🤮 o mestre augusto é mestre do q mesmo,  ?faz tempo,  ,disselhe q chegaria o dia em que ficaria encurralado, p/passar pano pro seu jair chegou 🙅🏼‍♀️","São Paulo, Brasil",1708,Negativo,0
 uma bosta amg 😭😭🙏 hoje de manhã tava na chuva na fila da receita federal quem aguenta,greendale,2217,Negativo,0
" vão se fuder tudo pq eu vou tá lá numa cadeira do lado dos seguranças pegando cpf por cpf e colocando no site da receita federal pp checar se eh br, aqui nao passa gringo",🦋: thinking about taekookmin ,2333,Negativo,0
a  bloqueia recursos dos municípios e quando você comprova que o bloqueio está errado e mostra os comprovantes o funcionário nem olha para o cidadão o município de urucaráam sentiu hoje essa precariedade no atendimento  de manaus atende mal,,275,Negativo,0
"a abin detalha o funcionamento da suposta organização criminosa em atuação na receita federal rfb, que, segundo suspeita dos advogados de flávio, teria feito um escrutínio ilegal em seus dados fiscais",,2306,Negativo,0
"a abin detalha o funcionamento da suposta organização criminosa em atuação na receita federal rfb, que, segundo suspeita dos advogados de flávio, teria feito um escrutínio ilegal em seus dados fiscais",,2308,Negativo,0
"a porra do email empresarial que esse filho da puta cadastrou na receita federal é brasileiropressor

isso não é piada ",Blumenau - SC,711,Negativo,0
"a receita federal é muito cara de pau, o produto está descrito e em todo canto mostrando que o produto vale u$35, e eles tem a pachorra de meter que é r$531, sendo que nem na maior alta do dólar u$35 seria esse preço",Brasil,73,Negativo,0
"a receita federal me taxou pq importei colher de silicone que não chega a 50 dólares kkkkkkkk brincadeira 
e o site do  é horrível e não permite realizar cadastro pra ver quanto é a taxa",Far Far Way,282,Negativo,0
